school_name,qs_wur_2026_rank,qs_wur_2026_numeric,qs_rank_in_dataset,qs_other_qs_note,qs_source_url,program_name,year,employment_6m,employment_2yr,admission_overall_average,admit_share_80_plus,admit_share_85_plus,international_share,male_female_ratio,domestic_total_cost,international_total_cost,faculty_total_fte_est,total_funding,has_employment_target,has_any_admission_feature,has_any_school_level_feature
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Architecture,2020,92.86,93.1,90,97,93.9,0.1179941002949852,0.7110529556650247,7261.57,27462.57,1383,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Architecture,2021,95.45,89.47,89.6,93.6,86.99999999999999,0.1163865133195714,0.5984126984126984,7277.88,28266.88,1383,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2014,87.82,93.42,82.7,71.8,35.599999999999994,0.1020571600180189,1.449619693152111,7353.215,26567.845,1252.1,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2015,92.67,95.51,82,65.5,29.6,0.1098721379720487,1.482884623461716,7353.215,26567.845,1252.1,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2016,93.86,96.64,82.6,69.49999999999999,34.7,0.1124708624708624,1.581230153820776,7428.55,25024.55,1252.1,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2017,90.23,97.1,83.5,77.8,38.9,0.1148686679174484,1.7269232350643478,7847.01,26490.01,1252.1,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2018,92.47,94.59,84,83,45.1,0.1173526660430308,1.7727091416760343,7847.01,26490.01,1252.1,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2019,96,99.19,83.5,77.6,38.2,0.1199850892316294,1.438302425,7209.68,26645.68,1252.1,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2020,93.7,99.21,86,85.4,60,0.1179941002949852,1.687830039740868,7261.57,27462.57,1252.1,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Business & Commerce,2021,91.47,96.15,86,87.5,57.8,0.1163865133195714,1.6710709596849085,7277.88,28266.88,1252.1,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2014,91.84,95.74,84.5,0,0,0.1020571600180189,8.298885077186963,7353.215,26567.845,1276.2,19171986.04,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2015,87.5,96,84.5,0,0,0.1098721379720487,7.702068965517242,7353.215,26567.845,1276.2,19352135,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2016,93.02,97.67,84.5,0,0,0.1124708624708624,7.688920454545455,7428.55,25024.55,1276.2,20660770.7,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2017,90.7,95.56,83.4,73.19999999999999,42.5,0.1148686679174484,9.624230769,7847.01,26490.01,1276.2,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2018,87.76,95.74,84.2,76.6,48.4,0.1173526660430308,7.736725663716815,7847.01,26490.01,1276.2,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2019,90.12,96.25,84.5,79.9,50,0.1199850892316294,6.349152542372881,7209.68,26645.68,1276.2,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2020,88.68,97.25,86.7,90.8,65,0.1179941002949852,6.261166983781825,7261.57,27462.57,1276.2,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Computer Science,2021,87.5,89.69,88.4,93.1,77.3,0.1163865133195714,5.756549136222034,7277.88,28266.88,1276.2,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2014,75.37,89.45,83.9,78.2,44.5,0.1020571600180189,5.808178990527358,7353.215,26567.845,1362.5,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2015,79.08,89.57,84.3,80,49.3,0.1098721379720487,6.954283146492598,7353.215,26567.845,1362.5,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2016,85.51,94.17,83.7,75.8,45.1,0.1124708624708624,5.750552608311229,7428.55,25024.55,1362.5,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2017,83.51,92.27,83.9,76.70000000000002,45.9,0.1148686679174484,5.496080858,7847.01,26490.01,1362.5,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2018,88.17,95.9,84.5,81.9,47.49999999999999,0.1173526660430308,4.939057405959848,7847.01,26490.01,1362.5,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2019,85.41,93.7,85.2,84.10000000000001,56.8,0.1199850892316294,4.754576328748515,7209.68,26645.68,1362.5,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2020,78.17,94.55,86.4,86.9,63.7,0.1179941002949852,4.929363258,7261.57,27462.57,1362.5,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Engineering,2021,83.73,93.87,88.3,92.79999999999998,76.19999999999999,0.1163865133195714,4.412270381264221,7277.88,28266.88,1362.5,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2014,88.46,96.3,82.8,59.1,27.3,0.1020571600180189,1.5212418300653594,7353.215,26567.845,1276.2,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2015,88,92,84.7,0,0,0.1098721379720487,2.029176904176904,7353.215,26567.845,1276.2,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2016,96,100,85.8,52.6,52.6,0.1124708624708624,2.8983451536643026,7428.55,25024.55,1276.2,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2017,100,88.24,87.1,92.7,61.8,0.1148686679174484,1.7058531746031746,7847.01,26490.01,1276.2,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2018,89.29,93.1,84.4,81.8,61.4,0.1173526660430308,1.5810810810810811,7847.01,26490.01,1276.2,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2019,100,100,86.7,96.2,62.2,0.1199850892316294,1.995004995004995,7209.68,26645.68,1276.2,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2020,63.16,95,86.5,89.4,63.1,0.1179941002949852,1.6579463701765862,7261.57,27462.57,1276.2,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Fine & Applied Arts,2021,96.43,96.3,87,86.1,65.2,0.1163865133195714,1.537657597876576,7277.88,28266.88,1276.2,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2014,88.67,90.09,79.5,46.8,21.3,0.1020571600180189,0.7298977324250346,7353.215,26567.845,1252.1,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2015,83.82,93.55,80.5,54.2,27.1,0.1098721379720487,0.694902116,7353.215,26567.845,1252.1,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2016,85.57,95.98,80.5,53.5,26.200000000000003,0.1124708624708624,0.6565921452285088,7428.55,25024.55,1252.1,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2017,87.57,93.23,80.7,55.3,26.800000000000004,0.1148686679174484,0.6657901958656958,7847.01,26490.01,1252.1,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2018,89.93,87.23,81.1,58.6,29,0.1173526660430308,0.7963362068965517,7847.01,26490.01,1252.1,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2019,89.54,90.45,81.4,59.6,30.3,0.1199850892316294,0.8613118389008032,7209.68,26645.68,1252.1,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2020,84.89,92.81,83.1,68.8,42.9,0.1179941002949852,0.7593418703269724,7261.57,27462.57,1252.1,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Humanities,2021,85.11,91.55,85.1,78,55.7,0.1163865133195714,0.7697530094736094,7277.88,28266.88,1252.1,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2014,93.02,100,88,100,83.19999999999999,0.1020571600180189,0.4248554913294797,7353.215,26567.845,892.05,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2015,90,92.5,88,100,78.60000000000001,0.1098721379720487,0.408284024,7353.215,26567.845,892.05,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2016,88.89,89.29,88.5,100,82.3,0.1124708624708624,0.3975535168195718,7428.55,25024.55,892.05,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2017,90,100,83.2,70.10000000000001,42.7,0.1148686679174484,0.3883495145631068,7847.01,26490.01,892.05,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2018,97.44,94.74,83.8,74,47.2,0.1173526660430308,0.404040404,7847.01,26490.01,892.05,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2019,93.75,96.88,84.5,74.7,52.8,0.1199850892316294,0.371841155,7209.68,26645.68,892.05,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2020,85.29,97.06,85.8,83.1,57,0.1179941002949852,0.6594202898550725,7261.57,27462.57,892.05,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Journalism,2021,80.95,100,86.6,84,63.6,0.1163865133195714,0.5789473684210527,7277.88,28266.88,892.05,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2014,77.78,100,85.1,0,0,0.1020571600180189,3.193650793650794,7353.215,26567.845,1276.2,19171986.04,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2015,87.5,100,85.1,0,0,0.1098721379720487,3.5493827160493825,7353.215,26567.845,1276.2,19352135,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2016,87.5,87.5,85.1,0,0,0.1124708624708624,2.2632183908045977,7428.55,25024.55,1276.2,20660770.7,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2017,84.62,93.75,85.1,90.9,54.5,0.1148686679174484,2.65981241,7847.01,26490.01,1276.2,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2018,92.31,100,84.2,68,48,0.1173526660430308,2.1984848484848483,7847.01,26490.01,1276.2,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2019,85.71,91.3,83.2,66.6,43.1,0.1199850892316294,2.602727272727273,7209.68,26645.68,1276.2,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2020,78.95,100,85.2,78.6,59.5,0.1179941002949852,2.511235955,7261.57,27462.57,1276.2,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Mathematics,2021,88.46,100,86.5,88.1,54.8,0.1163865133195714,2.750811688311688,7277.88,28266.88,1276.2,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2014,83.72,92.94,88.3,96.8,79.4,0.1020571600180189,0.7198138151371598,7353.215,26567.845,1264.15,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2015,76.79,92.59,88.1,92.9,71.7,0.1098721379720487,0.5664273648648649,7353.215,26567.845,1264.15,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2016,84.21,94.2,88.2,100,78.6,0.1124708624708624,0.4394048780487805,7428.55,25024.55,1264.15,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2017,86.21,92.06,88.2,0,0,0.1148686679174484,0.4646504559270517,7847.01,26490.01,1264.15,23367366.9,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2018,88.89,93.65,88.2,0,0,0.1173526660430308,0.4397865853658537,7847.01,26490.01,1264.15,24110960,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2019,86.9,92.05,88.2,0,0,0.1199850892316294,0.5178929765886288,7209.68,26645.68,1264.15,26913783,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2020,79.01,91.25,88.2,0,0,0.1179941002949852,0.4399696048632218,7261.57,27462.57,1264.15,30867566.23,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Arts & Science,2021,83.54,95.29,88.2,0,0,0.1163865133195714,0.4969300979780989,7277.88,28266.88,1264.15,31927496,TRUE,FALSE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Other Health Professions,2021,91.3,100,90.1,100,92.3,0.1163865133195714,0.3343463827838828,7277.88,28266.88,1276.2,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2014,73.33,91.43,81.4,61.39999999999999,29.7,0.1020571600180189,2.274652777777778,7353.215,26567.845,1276.2,19171986.04,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2015,85.71,88,81.5,58.50000000000001,32.2,0.1098721379720487,1.8885135135135136,7353.215,26567.845,1276.2,19352135,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2016,81.48,86.21,82.7,67.39999999999999,39.5,0.1124708624708624,2.388157894736842,7428.55,25024.55,1276.2,20660770.7,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2017,87.5,88.24,79.44999999999999,61.9,37.1,0.1148686679174484,2.4934640522875817,7847.01,26490.01,1276.2,23367366.9,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2018,70,94.44,78.85,67.65,37.1,0.1173526660430308,1.963209219858156,7847.01,26490.01,1276.2,24110960,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2019,75,100,80.5,64.35,37.55,0.1199850892316294,2.912058371735791,7209.68,26645.68,1276.2,26913783,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2020,82.14,87.1,82.19999999999999,63.1,41.8,0.1179941002949852,2.741186839012926,7261.57,27462.57,1276.2,30867566.23,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Physical Science,2021,91.67,93.33,83,64.85,52.3,0.1163865133195714,3.016116035455278,7277.88,28266.88,1276.2,31927496,TRUE,TRUE,TRUE
Carleton University,781-790,785.5,11,,https://www.topuniversities.com/universities/carleton-university,Social Science,2014,86.76,93.52,86.5,90.8,68.9,0.1020571600180189,0.7815214433908838,7353.215,26567.845,1252.1,19171986.04,TRUE,TRUE,TRUE
